smiles,actual_exp,pred_exp,residual
O=C(Nc1ccccc1)N(c1ccccc1)c1ccccc1,3.28,2.5450432,-0.7349567699432371
O=C(Nc1ccccc1)N1CCOCC1,1.0,-0.08183794,-1.0818379372358322
O=C(Nc1ccccc1)NC(CO)(CO)CO,0.43,0.974905,0.544905014038086
O=C(Nc1ccccc1)NC1CC1,1.65,3.498391,1.8483909130096436
O=C(Nc1ccccc1)NC1CCCC1,2.65,2.2245128,-0.42548718452453604
O=C(Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1,4.7,2.8115463,-1.8884536743164064
O=C(Nc1ccccc1)Nc1ccccc1,3.0,1.8058131,-1.1941869258880615
O=C(Nc1ccccc1)Nc1ccccc1C(=O)O,-0.12,1.1389275,1.258927459716797
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,3.2,0.51381016,-2.6861898422241213
O=C(Nc1ccccc1)Nc1cnns1,1.77,2.7333894,0.9633893775939941
O=C(Nc1ccccc1)Oc1ccccc1,3.3,2.846557,-0.4534430980682371
O=C(Nc1ccccc1)c1cc(Cl)cc(Cl)c1O,4.01,5.864527,1.854527225494385
O=C(Nc1ccccc1)c1cc(Cl)ccc1O,3.475,0.865737,-2.609262979030609
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1O,3.66,-0.6622987,-4.322298679351807
O=C(Nc1ccccc1)c1cc2ccccc2o1,3.44,2.5644748,-0.8755251789093017
O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,3.72,0.5816723,-3.1383276891708376
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,3.67,-1.5724202,-5.242420239448547
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1F,3.85,4.1175056,0.2675055503845214
O=C(Nc1ccccc1)c1ccccc1,2.71,2.0012188,-0.7087812042236328
O=C(Nc1ccccc1)c1ccccc1I,2.85,7.053038,4.203038120269776
O=C(Nc1ccccc1)c1ccccc1O,3.27,3.7724605,0.5024604606628418
O=C(Nc1ccccc1)c1cccnc1,1.73,1.8158052,0.08580519676208498
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,2.96,1.1104406,-1.8495593881607055
O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,2.16,1.9999027,-0.16009727478027358
O=C(Nc1ccccc1C(=O)O)c1ccccc1,3.54,2.0868645,-1.4531355285644532
O=C(Nc1ccccc1C(=O)O)c1ccccc1O,3.94,2.3683455,-1.5716545009613037
O=C(Nc1ccccc1Cl)c1cc[nH]n1,2.58,0.2942117,-2.285788314342499
O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O,3.8,-0.94351554,-4.743515539169311
O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,4.0,2.0891662,-1.9108338356018066
O=C(Nc1ccccc1O)c1cc([N+](=O)[O-])ccc1Cl,2.49,0.9307184,-1.559281578063965
O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,4.24,3.2600567,-0.9799432659149172
O=C(Nc1ccccn1)c1ccccc1,2.2,-0.9857656,-3.18576557636261
O=C(Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)c1ccccc1,0.67,4.8689933,4.198993282318115
O=C(Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)c1ccccc1,0.3,1.1362461,0.8362460851669311
O=C(Nc1ccncc1)c1cccc2ccccc12,3.1,2.8713362,-0.2286637783050538
O=C(Nc1n[nH]c(NC(=O)C(F)(F)F)n1)C(F)(F)F,0.62,-0.00060521066,-0.6206052106618881
O=C(Nc1nc(-c2ccccc2)cs1)c1cccnc1,3.62,2.0933914,-1.5266085815429689
O=C(Nc1nc2c(=O)[nH]cnc2s1)c1ccccc1,1.94,1.3346251,-0.6053748750686645
O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,3.0,2.0016866,-0.9983134269714355
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,3.3,2.329973,-0.9700270175933836
O=C(Nc1ncc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,3.3,5.674834,2.3748337745666506
O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,3.19,-0.20677568,-3.3967756801843643
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc(Br)cc1,3.58,0.6156922,-2.9643078017234803
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc(Cl)c(Cl)c1,4.14,0.8898006,-3.250199391841888
O=C(Nc1nccs1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,2.55,0.55600613,-1.9939938664436339
O=C(Nc1nccs1)c1ccccc1,2.43,-1.4559174,-3.8859173583984377
O=C(Nc1nccs1)c1cccnc1,2.25,4.3874183,2.137418270111084
O=C(Nc1ncnc2c1ncn2C1CC(O)C(CO)O1)c1ccccc1,0.22,2.7164245,2.496424465179443
O=C(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,-0.1,2.720063,2.8200629711151124
O=C(Nc1ncnc2c1ncn2C1OC(CO)CC1F)c1ccccc1,0.73,1.990999,1.2609989833831787
O=C(Nc1ncnc2nc[nH]c12)c1ccccc1,1.12,2.7820752,1.6620751667022704
O=C(Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,1.92,2.603369,0.6833689975738526
O=C(Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccccc1,1.02,-0.40505254,-1.4250525426864624
O=C(Nc1nnn[nH]1)c1cc(Oc2ccccc2)c2ccccn2c1=O,0.67,3.6933117,3.0233116912841798
O=C(O)/C=C/c1cccc(-c2cnc3[nH]ccc3c2)c1,0.58,3.5892055,3.009205503463745
O=C(O)C(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1,1.8,1.2370098,-0.5629902362823487
O=C(O)C(CO)c1ccccc1,0.77,1.8523082,1.0823081541061401
O=C(O)C(Cc1c[nH]c2ccccc12)/N=C(\O)OCC1c2ccccc2-c2ccccc21,4.93,1.3224412,-3.6075587797164914
O=C(O)C(Cc1ccc(F)cc1)n1cccc1,2.04,-0.8302238,-2.870223798751831
O=C(O)C(Cc1ccc(O)cc1)n1cccc1,1.56,2.0202813,0.46028131484985346
O=C(O)C(Cc1ccccc1)/N=C(\O)C1CCCN1,-2.07,0.797349,2.8673489761352537
O=C(O)C(Cc1ccccc1)n1cccc1,2.34,3.0084455,0.6684455013275148
O=C(O)C(Cl)(Cl)Cl,1.33,5.1252027,3.7952026557922363
O=C(O)C(Cl)Cl,0.92,-0.67064863,-1.5906486344337463
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.1,0.8012686,-4.298731422424316
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.0,1.9209099,-2.079090118408203
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.15,2.1272118,-2.022788190841675
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.535,3.2263122,-0.3086878395080568
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.104,1.4481875,-1.655812529563904
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.055,1.6357547,-0.41924529552459733
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.7,2.517415,1.8174150466918946
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.35,3.6630929,2.313092851638794
O=C(O)C(F)(F)C(F)(F)C(F)(F)F,1.43,2.6816392,1.2516391944885255
O=C(O)C(F)(F)C(F)F,1.32,-0.96494377,-2.2849437665939334
O=C(O)C(I)Oc1ccccc1,2.33,-0.38673568,-2.7167356777191163
O=C(O)C(O)(c1ccccc1)c1ccccc1,2.3,0.55780584,-1.7421941637992857
O=C(O)C(O)c1ccccc1,0.62,3.183129,2.563129072189331
O=C(O)C(OCc1ccc(Cl)cc1)c1ccccc1,2.6,1.6832938,-0.9167061805725099
O=C(O)C(OCc1ccccc1)c1ccccc1,2.0,0.6617247,-1.3382753133773804
O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1cccc(F)c1,3.31,2.8691216,-0.4408784484863282
O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1ccccc1,3.6,3.86747,0.26747002601623526
O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1ccccc1F,3.77,6.0707808,2.3007807540893555
O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.64,1.6378001,-3.0021999025344845
O=C(O)C(c1ccc(Cl)cc1)n1cccc1,2.3,4.0105,1.710499954223633
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.17,2.8057928,0.6357928085327149
O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.23,1.3186862,-0.9113137531280517
O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,2.6,0.33633134,-2.2636686623096467
O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,1.71,3.0559714,1.345971384048462
O=C(O)C(c1ccccc1)c1ccccc1,3.09,3.9399738,0.849973831176758
O=C(O)C(c1ccccc1)n1cccc1,1.57,1.9994066,0.42940657615661615
O=C(O)C1C2CCC(O2)C1C(=O)O,1.91,5.11031,3.200310077667236
O=C(O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1,1.8,2.6178422,0.8178421974182128
O=C(O)C1CC(N/C(O)=N/c2ccccc2)c2c(Cl)cc(Cl)cc2N1,3.28,-0.8634089,-4.143408923149108
O=C(O)C1CC1,0.63,3.3296993,2.6996992778778077
O=C(O)C1CCCCC1,1.96,0.47824967,-1.4817503309249878
O=C(O)C1CCCCN1,-2.31,0.2554931,2.5654931044578553
O=C(O)C1CCCN1,-2.54,0.8642406,3.40424058675766
O=C(O)C1CCCNC1,-2.89,2.3699691,5.2599691295623785
O=C(O)C1CCN1,-2.84,-4.1649966,-1.32499662399292
O=C(O)C1CCN1CC(O)Cn1ccnc1,-2.02,6.925213,8.945212860107421
O=C(O)C1CCNCC1,-3.05,-0.2874465,2.76255350112915
O=C(O)C1CCc2cc(Cl)ccc2O1,2.4,1.3150679,-1.0849321126937865
O=C(O)C1CCc2ccccc2O1,1.9,2.4266195,0.5266195297241212
O=C(O)C1COc2ccccc2O1,1.4,3.4365435,2.0365434646606446
O=C(O)C1CSC(c2cc(O)ccc2O)=N1,0.9,3.5178196,2.61781964302063
O=C(O)C1CSC(c2ccc(O)cc2O)=N1,1.1,-0.11490412,-1.2149041205644608
O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,0.78,3.077616,2.297615976333618
O=C(O)C1Cc2cc(Cl)ccc2O1,2.11,3.117061,1.0070608997344972
O=C(O)C1c2ccccc2-c2ccccc21,2.8,2.8737416,0.07374162673950213
O=C(O)C1c2ccccc2Cc2ccccc21,2.78,3.6111295,0.8311295223236086
O=C(O)C1c2ccccc2Oc2ccccc21,2.23,3.1514223,0.9214222621917725
O=C(O)C1c2ccccc2Sc2ccccc21,2.57,1.9254752,-0.6445247602462767
O=C(O)C=CC(=O)O,-0.48,-0.99548936,-0.5154893589019776
O=C(O)C=CC(=O)c1ccccc1,1.53,2.802278,1.2722780418395996
O=C(O)C=CC(=O)c1cccnc1,0.26,2.788174,2.5281739139556887
O=C(O)C=CC=Cc1ccccc1,3.15,1.9654235,-1.1845765352249145
O=C(O)C=COc1ccc(Cl)cc1Cl,3.46,1.5944583,-1.8655416584014892
O=C(O)C=COc1ccccc1,2.27,1.6986009,-0.5713991117477417
O=C(O)C=COc1ccccc1Cl,2.69,2.050445,-0.6395549201965331
O=C(O)C=Cc1ccc(O)c(O)c1,1.15,2.310428,1.1604279041290284
O=C(O)C=Cc1ccc(O)cc1,1.46,3.0653865,1.6053865337371827
O=C(O)C=Cc1ccc([N+](=O)[O-])cc1,2.12,3.6778631,1.5578631210327147
O=C(O)C=Cc1ccc([N+](=O)[O-])o1,0.68,-0.24786444,-0.9278644400835038
O=C(O)C=Cc1ccc2c(c1)OCO2,2.59,2.0344884,-0.5555115604400633
O=C(O)C=Cc1ccccc1,2.13,2.3553116,0.22531163215637218
O=C(O)CBr,0.41,3.5745401,3.1645401382446288
O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,1.18,1.445846,0.2658459615707398
O=C(O)CC(=O)O,-0.81,-0.38522452,0.4247754788398743
O=C(O)CC(O)(CC(=O)O)C(=O)O,-1.64,2.3259575,3.9659575366973874
O=C(O)CC(O)C(=O)O,-1.26,3.3366916,4.596691617965698
O=C(O)CC1N=NOC1=O,-1.66,1.7715206,3.4315206146240236
O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,-1.27,1.5435678,2.8135677766799927
O=C(O)CCC(=O)O,-0.59,2.598552,3.1885519886016844
O=C(O)CCC(=O)OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,1.41,3.6404436,2.2304435634613036
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,1.89,-0.22522368,-2.115223675370216
O=C(O)CCC(=O)c1ccccc1,1.3,1.5841912,0.28419120311737056
O=C(O)CCC(Nc1ccc(Br)cc1)C(=O)O,1.12,1.4240308,0.3040307807922362
O=C(O)CCC(S)CCS,1.4,3.1775422,1.7775422096252442
O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.04,0.83737445,-0.20262555122375492
O=C(O)CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.72,-0.5893015,-1.3093015265464782
O=C(O)CCC1=Nc2c(Br)cc(Br)cc2S(=O)(=O)N1,1.35,2.3858738,1.035873794555664
O=C(O)CCC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,1.3,1.052729,-0.24727098941802983
O=C(O)CCC1=Nc2cc(Cl)c(Cl)cc2S(=O)(=O)N1,1.5,0.5439919,-0.9560080766677856
O=C(O)CCC1=Nc2ccc(Br)cc2S(=O)(=O)N1,0.93,2.2038732,1.2738731575012205
O=C(O)CCC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.69,1.352044,0.6620439863204957
O=C(O)CCC1=Nc2ccccc2S(=O)(=O)N1,-0.18,1.5595125,1.7395124959945678
O=C(O)CCCC(=O)O,-0.29,5.1919303,5.481930294036865
O=C(O)CCCC(=O)c1ccc(-c2ccccc2)cc1,3.35,7.408645,4.058645153045655
O=C(O)CCCC(=O)c1ccccc1,1.49,3.8486784,2.358678350448608
O=C(O)CCCC1=Nc2c(Br)cc(Br)cc2S(=O)(=O)N1,1.51,0.30718976,-1.2028102374076843
O=C(O)CCCC1=Nc2c(Cl)cc(Cl)cc2S(=O)(=O)N1,1.22,1.8560494,0.6360494184494019
O=C(O)CCCC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,1.24,0.3712724,-0.8687276148796081
O=C(O)CCCC1=Nc2cc(Cl)c(Cl)cc2S(=O)(=O)N1,1.8,0.021889627,-1.7781103730201722
O=C(O)CCCC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,0.83,1.2050254,0.3750254344940186
O=C(O)CCCC1=Nc2ccc(Br)cc2S(=O)(=O)N1,1.02,2.7324631,1.7124631214141846
O=C(O)CCCC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.83,3.0522745,2.222274465560913
O=C(O)CCCCC(=O)O,0.08,3.2792995,3.19929949760437
O=C(O)CCCCC(S)CCS,2.41,1.9855605,-0.4244394636154176
O=C(O)CCCCCC(=O)O,0.61,1.3330027,0.7230026865005493
O=C(O)CCCCCCCC(=O)O,1.57,1.8572379,0.2872379350662231
O=C(O)CCCCCCCN1C(=O)C=CC1=O,1.99,2.1098084,0.11980844497680665
O=C(O)CCCCCCCc1ccccc1,4.09,-3.7798996,-7.869899597167969
O=C(O)CCCCCCc1ccccc1,3.63,1.3198428,-2.31015718460083
O=C(O)CCCCCN1C(=O)C=CC1=O,1.15,0.08648527,-1.063514733314514
O=C(O)CCCCCNCCc1ccccc1,-1.3,-0.8686873,0.43131272792816167
O=C(O)CCCCCON=C(c1cccc(C(F)(F)F)c1)c1cccnn1,3.22,4.486992,1.2669918823242186
O=C(O)CCCCCON=C(c1cccc(C(F)(F)F)c1)c1ccncn1,3.55,2.9636602,-0.58633975982666
O=C(O)CCCCCON=C(c1cccc(C(F)(F)F)c1)c1cnccn1,3.52,-0.7921488,-4.312148828506469
O=C(O)CCCCCON=C(c1ccccc1)c1ccncn1,2.66,3.2585247,0.5985246562957762
O=C(O)CCCCCON=C(c1ccccc1)c1cncnc1,2.91,0.870108,-2.0398919916152956
O=C(O)CCCCCON=C(c1ccccc1)c1ncccn1,2.25,3.8885095,1.6385095119476318
O=C(O)CCCCCON=C(c1ccnnc1)c1cccc(C(F)(F)F)c1,3.38,-0.25783932,-3.637839322090149
O=C(O)CCCCCON=C(c1cncnc1)c1cccc(C(F)(F)F)c1,3.65,2.1044707,-1.545529270172119
O=C(O)CCCCCOc1cccc2ccccc12,4.5,0.88998556,-3.6100144386291504
O=C(O)CCCCCc1ccccc1,3.27,1.5260007,-1.7439992618560791
O=C(O)CCCCCn1nnc2ccccc21,0.86,2.6486242,1.7886241817474366
O=C(O)CCCCN1C(=O)C=CC1=O,0.6,1.8685603,1.2685603141784667
O=C(O)CCCCON=C(c1cccc(C(F)(F)F)c1)c1cccnn1,2.8,-0.8982135,-3.698213505744934
O=C(O)CCCCON=C(c1cccc(C(F)(F)F)c1)c1ccncn1,3.14,4.7406936,1.6006935691833495
O=C(O)CCCCON=C(c1cccc(C(F)(F)F)c1)c1cnccn1,3.26,2.8003263,-0.45967365264892557
O=C(O)CCCCON=C(c1cccc(C(F)(F)F)c1)c1ncccn1,2.77,0.83763343,-1.9323665690422058
O=C(O)CCCCON=C(c1ccccc1)c1ccncn1,2.27,0.5246187,-1.745381314754486
O=C(O)CCCCON=C(c1ccccc1)c1cncnc1,2.65,0.8767447,-1.7732553124427795
O=C(O)CCCCON=C(c1ccccc1)c1ncccn1,1.94,2.0502462,0.11024623870849615
O=C(O)CCCCON=C(c1ccnnc1)c1cccc(C(F)(F)F)c1,2.99,2.231376,-0.7586240673065188
O=C(O)CCCCON=C(c1cncnc1)c1cccc(C(F)(F)F)c1,3.26,5.6306915,2.3706915283203127
O=C(O)CCCCOc1cccc2ccccc12,4.0,-0.45993483,-4.459934830665588
O=C(O)CCCCc1ccccc1,2.94,2.709068,-0.2309319400787353
O=C(O)CCCCn1nc2ccccc2n1,0.94,3.0111582,2.0711582279205323
O=C(O)CCCCn1nnc(-c2ccc(C(=O)N3CCC(N4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)CC3)cc2)n1,1.6,0.9409065,-0.659093475341797
O=C(O)CCCCn1nnc2ccccc21,0.48,0.54941154,0.06941153526306154
O=C(O)CCCN1C(=O)C=CC1=O,0.4,3.4471686,3.0471685886383058
O=C(O)CCCON=C(c1ccccc1)c1ccncn1,1.95,0.4682755,-1.4817245125770568
O=C(O)CCCON=C(c1ccccc1)c1cncnc1,2.2,2.9364274,0.7364273548126219
O=C(O)CCCON=C(c1ccccc1)c1ncccn1,1.64,3.716774,2.0767739868164066
O=C(O)CCCOc1ccc(Cl)cc1Cl,3.53,3.4145503,-0.11544969558715801
O=C(O)CCCOc1cccc2ccccc12,3.5,2.9004457,-0.5995543003082275
O=C(O)CCCS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.66,5.9388413,5.278841342926025
O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,1.95,2.711788,0.7617879390716553
O=C(O)CCCc1c[nH]c2ccccc12,2.3,2.71294,0.4129399776458742
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.585,2.0797572,0.49475721359252933
O=C(O)CCCc1ccccc1,2.42,1.5147762,-0.9052237701416015
O=C(O)CCCl,0.41,3.0514143,2.6414142513275145
O=C(O)CCCn1nnc2ccccc21,0.01,2.6198404,2.6098403835296633
O=C(O)CCN1C(=O)C=CC1=O,0.04,3.366069,3.3260690784454345
O=C(O)CCN1CCCCC1,-2.45,-1.7442373,0.7057626962661745
O=C(O)CCOc1cccc2ccccc12,3.0,-0.048261836,-3.04826183617115
O=C(O)CCS,0.43,0.90612584,0.47612584352493287
O=C(O)CCSC1=Nc2c(Br)cc(Br)cc2S(=O)(=O)N1,2.04,1.3686222,-0.6713778162002564
O=C(O)CCSC1=Nc2c(Cl)cc(Cl)cc2S(=O)(=O)N1,1.79,1.0595473,-0.7304526948928833
O=C(O)CCSC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,1.96,0.3908974,-1.5691026067733764
O=C(O)CCSC1=Nc2cc(Cl)c(Cl)cc2S(=O)(=O)N1,1.81,4.7721276,2.962127628326416
O=C(O)CCSC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,1.6,2.3563535,0.7563535213470458
O=C(O)CCSC1=Nc2ccc(Br)cc2S(=O)(=O)N1,1.77,2.763839,0.9938390064239502
O=C(O)CCSC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,1.43,3.8474917,2.41749174118042
O=C(O)CCSC1=Nc2ccccc2S(=O)(=O)N1,0.66,2.6818023,2.0218022727966307
O=C(O)CCSc1c[nH]c2ccccc12,2.15,2.8786347,0.7286346912384034
O=C(O)CC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,2.84,1.7856301,-1.0543698930740355
O=C(O)CC[Se]Cc1ccc([N+](=O)[O-])cc1,1.63,3.307183,1.6771830272674562
O=C(O)CC[Se]Cc1ccccc1,1.67,2.7254183,1.0554183292388917
O=C(O)CCc1c[nH]c2ccccc12,1.75,1.8650995,0.11509954929351807
O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,2.85,5.0345216,2.1845215797424316
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,2.1,3.1826937,1.0826937198638915
O=C(O)CCc1ccc(O)cc1,1.16,-2.3930073,-3.553007278442383
O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,3.22,1.5211507,-1.6988492918014528
O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1,1.67,3.3898695,1.7198694515228272
O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,2.47,1.5481778,-0.9218221616744997
O=C(O)CCc1ccc(OCc2ccccc2)cc1,3.31,1.9441141,-1.365885910987854
O=C(O)CCc1ccccc1,1.84,3.2569406,1.4169406032562255
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,2.6950000000000003,4.2162576,1.521257572174072
O=C(O)CCl,0.22,2.7674363,2.5474362659454344
O=C(O)CCn1c2ccccc2c2ccccc21,0.6,1.7927991,1.1927991151809691
O=C(O)CCn1ccc2ccccc21,2.2,3.444268,1.2442679882049559
O=C(O)CCn1nnc2ccccc21,-0.63,4.5445185,5.17451847076416
O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21,0.67,3.3146298,2.6446297931671143
O=C(O)CN1C(=O)C=CC1=O,-0.14,2.6307108,2.77071084022522
O=C(O)CN1CCCCC1,-1.05,2.601321,3.65132098197937
O=C(O)CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,-0.71,3.105152,3.815151891708374
O=C(O)CNC(=O)c1ccc(I)cc1,1.94,0.8841928,-1.0558071756362915
O=C(O)CNC(=O)c1cccc(I)c1,1.88,4.158215,2.278215045928955
O=C(O)CNC(=O)c1ccccc1,0.31,3.436505,3.126505079269409
O=C(O)CNC(=O)c1ccccc1I,0.97,1.6718048,0.7018047857284546
O=C(O)CNC(=O)c1ccccc1O,0.95,0.13165161,-0.8183483898639679
O=C(O)CNCCNc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,1.94,2.7432764,0.8032763576507569
O=C(O)CNCP(=O)(O)O,-3.4,1.9288019,5.328801894187928
O=C(O)CNc1ccccc1,0.62,0.35045075,-0.2695492458343506
O=C(O)CO,-1.11,2.4277291,3.53772912979126
O=C(O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.27,6.7756367,2.5056366729736332
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.485,1.7722586,0.2872586393356322
O=C(O)CONC(=O)c1ccccc1,-0.27,2.476976,2.746975917816162
O=C(O)CO[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,1.38,3.4625328,2.0825327587127687
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,3.31,2.2694335,-1.0405665016174317
O=C(O)COc1cc(Cl)cc(Cl)c1,2.84,2.0717578,-0.7682422065734862
O=C(O)COc1cc(F)cc(Cl)c1,2.2,3.6684191,1.4684191226959227
O=C(O)COc1cc(F)cc(I)c1,2.42,4.5131764,2.093176441192627
O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,-0.16,4.143577,4.303577098846436
O=C(O)COc1ccc(Br)cc1,2.45,0.08257261,-2.3674273908138277
O=C(O)COc1ccc(Br)cc1-c1ccccc1,0.15,2.5127423,2.362742280960083
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,-0.84,1.6916217,2.531621661186218
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,0.9,1.4132587,0.5132586717605591
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccccc1-c1ccccc1,1.38,1.7337468,0.3537467670440675
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,0.4,7.6383905,7.23839054107666
O=C(O)COc1ccc(C2CCCC2)cc1,3.41,0.76416487,-2.645835134983063
O=C(O)COc1ccc(C2CCCCC2)cc1,3.79,1.7746286,-2.0153713607788086
O=C(O)COc1ccc(Cl)c(Br)c1,2.75,5.486673,2.736672878265381
O=C(O)COc1ccc(Cl)c(C(=O)O)c1,1.07,3.8539798,2.7839798259735105
O=C(O)COc1ccc(Cl)c(Cl)c1,2.81,0.3481077,-2.4618923044204712
O=C(O)COc1ccc(Cl)c(I)c1,3.1,7.323956,4.22395601272583
O=C(O)COc1ccc(Cl)c([N+](=O)[O-])c1,1.85,4.1783724,2.3283723831176757
O=C(O)COc1ccc(Cl)cc1,2.25,1.1404479,-1.1095521450042725
O=C(O)COc1ccc(Cl)cc1C1CCCCC1,0.93,0.33186823,-0.5981317687034607
